wav_path,transcript,label
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_12\03-01-08-01-02-01-12.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_12\03-01-08-01-02-02-12.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_12\03-01-08-02-01-01-12.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_12\03-01-08-02-01-02-12.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_12\03-01-08-02-02-01-12.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_12\03-01-08-02-02-02-12.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-01-01-01-01-13.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-01-01-01-02-13.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-01-01-02-01-13.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-01-01-02-02-13.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-01-01-01-13.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-01-01-02-13.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-01-02-01-13.wav,the dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-01-02-02-13.wav,dogs are sitting right at the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-02-01-01-13.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-02-01-02-13.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-02-02-01-13.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-02-02-02-02-13.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-01-01-01-13.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-01-01-02-13.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-01-02-01-13.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-01-02-02-13.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-02-01-01-13.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-02-01-02-13.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-02-02-01-13.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-03-02-02-02-13.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-01-01-01-13.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-01-01-02-13.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-01-02-01-13.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-01-02-02-13.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-02-01-01-13.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-02-01-02-13.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-02-02-01-13.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-04-02-02-02-13.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-01-01-01-13.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-01-01-02-13.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-01-02-01-13.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-01-02-02-13.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-02-01-01-13.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-02-01-02-13.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-02-02-01-13.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-05-02-02-02-13.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-01-01-01-13.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-01-01-02-13.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-01-02-01-13.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-01-02-02-13.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-02-01-01-13.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-02-01-02-13.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-02-02-01-13.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-06-02-02-02-13.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-01-01-01-13.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-01-01-02-13.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-01-02-01-13.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-01-02-02-13.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-02-01-01-13.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-02-01-02-13.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-02-02-01-13.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-07-02-02-02-13.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-01-01-01-13.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-01-01-02-13.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-01-02-01-13.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-01-02-02-13.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-02-01-01-13.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-02-01-02-13.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-02-02-01-13.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_13\03-01-08-02-02-02-13.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-01-01-01-01-14.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-01-01-01-02-14.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-01-01-02-01-14.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-01-01-02-02-14.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-01-01-01-14.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-01-01-02-14.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-01-02-01-14.wav,talks are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-01-02-02-14.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-02-01-01-14.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-02-01-02-14.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-02-02-01-14.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-02-02-02-02-14.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-01-01-01-14.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-01-01-02-14.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-01-02-01-14.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-01-02-02-14.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-02-01-01-14.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-02-01-02-14.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-02-02-01-14.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-03-02-02-02-14.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-01-01-01-14.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-01-01-02-14.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-01-02-01-14.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-01-02-02-14.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-02-01-01-14.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-02-01-02-14.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-02-02-01-14.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-04-02-02-02-14.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-01-01-01-14.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-01-01-02-14.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-01-02-01-14.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-01-02-02-14.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-02-01-01-14.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-02-01-02-14.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-02-02-01-14.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-05-02-02-02-14.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-01-01-01-14.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-01-01-02-14.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-01-02-01-14.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-01-02-02-14.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-02-01-01-14.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-02-01-02-14.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-02-02-01-14.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-06-02-02-02-14.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-01-01-01-14.wav,kids are tfalking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-01-01-02-14.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-01-02-01-14.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-01-02-02-14.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-02-01-01-14.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-02-01-02-14.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-02-02-01-14.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-07-02-02-02-14.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-01-01-01-14.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-01-01-02-14.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-01-02-01-14.wav,the dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-01-02-02-14.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-02-01-01-14.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-02-01-02-14.wav,kids aren't talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-02-02-01-14.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_14\03-01-08-02-02-02-14.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-01-01-01-01-15.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-01-01-01-02-15.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-01-01-02-01-15.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-01-01-02-02-15.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-01-01-01-15.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-01-01-02-15.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-01-02-01-15.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-01-02-02-15.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-02-01-01-15.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-02-01-02-15.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-02-02-01-15.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-02-02-02-02-15.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-01-01-01-15.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-01-01-02-15.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-01-02-01-15.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-01-02-02-15.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-02-01-01-15.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-02-01-02-15.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-02-02-01-15.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-03-02-02-02-15.wav,docs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-01-01-01-15.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-01-01-02-15.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-01-02-01-15.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-01-02-02-15.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-02-01-01-15.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-02-01-02-15.wav,get their talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-02-02-01-15.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-04-02-02-02-15.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-05-01-01-01-15.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_15\03-01-05-01-01-02-15.wav,kids are talking by the door,angry
